step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
25.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
30.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
35.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
40.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
45.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
50.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
55.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
60.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
65.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
70.0,0,0.0,0.0,11.685367724741809,0,0.0,0.9481338598529273,0,0.0
75.0,0,0.0,0.0,12.25649873257608,0,0.0,0.99447460493646,0,0.0
80.0,0,0.0,0.0,12.021344302892619,0,0.0,0.9753945141486263,0,0.0
85.0,0,0.0,0.0,12.178494635592148,0,0.0,0.9881454651695425,0,0.0
90.0,0,0.0,0.0,11.833208754863524,0,0.0,0.9601294675082295,0,0.0
95.0,0,0.0,0.0,11.90967307667707,0,0.0,0.9663336721417397,0,0.0
100.0,0,0.0,0.0,12.3193251149216,0,0.0,0.9995722468589926,0,0.0
105.0,0,0.0,0.0,11.988461413043485,0,0.0,0.9727264439594645,0,0.0
110.0,0,0.0,0.0,12.104747010599755,0,0.0,0.9821616893923392,0,0.0
115.0,0,0.0,0.0,12.11098556962789,0,0.0,0.9826678770614478,0,0.0
120.0,0,0.0,0.0,11.99801651141134,0,0.0,0.9735017308404761,0,0.0
125.0,0,0.0,0.0,12.138290423056976,0,0.0,0.9848833534319196,0,0.0
130.0,0,0.0,0.0,7.5712576376645755,0,0.0,0.6143209094516092,0,0.0
135.0,0,0.0,0.0,2.3185888848979532,0,0.0,1.0,0,0.0
140.0,0,0.0,0.0,5.7852444397299125,0,0.0,1.0,0,0.0
145.0,0,0.0,0.0,9.824360047002745,0,0.0,1.0,0,0.0
150.0,0,0.0,0.0,11.978529869317942,0,0.0,1.0,0,0.0
