step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
20.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
25.0,0,0,0.0,0.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,10.0,0,0.0,0.7429157206312145,0,0.0
35.0,0,0.0,0.0,13.3004132653009,0,0.0,0.9877751186519181,0,0.0
40.0,0,0.0,0.0,13.277015542204477,0,0.0,0.9861419957467061,0,0.0
45.0,0,0.0,0.0,13.276446051721447,0,0.0,0.9862315598594664,0,0.0
50.0,0,0.0,0.0,13.351500312623553,0,0.0,0.9914466808311819,0,0.0
55.0,0,0.0,0.0,13.054737773549729,0,0.0,0.9695801877170721,0,0.0
60.0,0,0.0,0.0,13.204452500213389,0,0.0,0.980800004418094,0,0.0
65.0,0,0.0,0.0,12.123245989244422,0,0.0,0.9449144375100534,0,0.0
70.0,0,0.0,0.0,12.57374713986849,0,0.0,0.9840464474711893,0,0.0
75.0,0,0.0,0.0,12.524363687512318,0,0.0,0.9806191273545823,0,0.0
80.0,0,0.0,0.0,12.122438612879051,0,0.0,0.9835642033330352,0,0.0
85.0,0,0.0,0.0,11.665799027332131,0,0.0,0.951360881316414,0,0.0
90.0,1,3.0,0.75,5.521111875321962,1,3.0,0.493132009387045,1,3.0
95.0,1,5.0,1.25,6.015654715862215,1,5.0,0.6610763848977103,1,5.0
100.0,1,10.0,2.5,6.858355784243063,1,10.0,0.6405894630877339,1,10.0
105.0,0,0.0,0.0,8.414719133412323,0,0.0,0.9648663713455286,0,0.0
110.0,0,0.0,0.0,10.421120297262917,0,0.0,0.9809809100379496,0,0.0
115.0,0,0.0,0.0,11.42924957476231,0,0.0,0.9826102854995101,0,0.0
120.0,0,0.0,0.0,12.187858497947019,0,0.0,0.9872254592023688,0,0.0
125.0,0,0.0,0.0,12.10343511567524,0,0.0,0.9823984763568057,0,0.0
130.0,0,0.0,0.0,12.050507078141237,0,0.0,0.9787253250354521,0,0.0
135.0,0,0.0,0.0,12.040647172446626,0,0.0,0.9590189591830115,0,0.0
